2018-02-28T13:46:46.596+0800 I CONTROL  [initandlisten] MongoDB starting : pid=29077 port=27006 dbpath=/usr/local/mongo-cluster-sharding/shards/node6/data/db 64-bit host=kieren.local
2018-02-28T17:10:28.454+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:28.455+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:28.615+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:28.615+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:28.615+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:28.616+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:28.955+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:28.955+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:28.956+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:28.956+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:29.120+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.120+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.120+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.120+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:29.400+0800 W NETWORK  [ReplicaSetMonitor-TaskExecutor-0] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.401+0800 W NETWORK  [ReplicaSetMonitor-TaskExecutor-0] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.401+0800 W NETWORK  [ReplicaSetMonitor-TaskExecutor-0] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.401+0800 W NETWORK  [ReplicaSetMonitor-TaskExecutor-0] No primary detected for set configset
2018-02-28T17:10:29.457+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.457+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.457+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.457+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:29.457+0800 W SHARDING [initandlisten] Error initializing sharding state, sleeping for 2 seconds and trying again :: caused by :: FailedToSatisfyReadPreference: Error loading clusterID :: caused by :: could not find host matching read preference { mode: "nearest" } for set configset
2018-02-28T17:10:29.625+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.625+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.625+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:29.625+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:29.625+0800 I NETWORK  [shard registry reload] All nodes for set configset are down. This has happened for 1801 checks in a row.
2018-02-28T17:10:30.127+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:30.127+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:30.127+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:30.127+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:30.630+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:30.630+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:30.631+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:30.631+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:31.136+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.136+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.136+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.136+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:31.458+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.458+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.458+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.458+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:31.641+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.641+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.641+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.641+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:31.960+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.960+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.960+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:31.960+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:32.146+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.146+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.146+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.146+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:32.462+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.462+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.462+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.462+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:32.651+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.651+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.651+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.651+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:32.964+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.964+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.964+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:32.964+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:32.964+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 1811 checks in a row.
2018-02-28T17:10:33.153+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.153+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.153+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.153+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:33.465+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.465+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.465+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.465+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:33.657+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.657+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.657+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.657+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:33.966+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.966+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.967+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:33.967+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:34.161+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.161+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.162+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.162+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:34.468+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.469+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.469+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.469+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:34.667+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.667+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.667+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.667+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:34.970+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.970+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.970+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:34.970+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:35.169+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.169+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.169+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.169+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:35.472+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.472+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.472+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.472+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:35.472+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 1821 checks in a row.
2018-02-28T17:10:35.674+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.674+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.674+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.674+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:35.973+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.973+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.974+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:35.974+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:36.180+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.180+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.180+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.180+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:36.474+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.475+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.475+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.475+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:36.685+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.685+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.685+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.685+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:36.976+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.977+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.977+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:36.977+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:37.189+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.190+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.190+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.190+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:10:37.478+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.478+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.479+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.479+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:37.694+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.694+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.694+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:37.694+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:11:49.152+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten] MongoDB starting : pid=41340 port=27006 dbpath=/usr/local/mongo-cluster-sharding/shards/node6/data/db 64-bit host=kieren.local
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten] db version v3.4.7
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten] git version: cf38c1b8a0a8dca4a11737581beafef4fe120bcd
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 0.9.8zg 14 July 2015
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten] allocator: system
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten] modules: none
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten] build environment:
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten]     distarch: x86_64
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten]     target_arch: x86_64
2018-02-28T17:11:49.176+0800 I CONTROL  [initandlisten] options: { config: "node6/mongodb.conf", net: { bindIp: "127.0.0.1", port: 27006 }, processManagement: { fork: true }, replication: { replSet: "set2" }, storage: { dbPath: "/usr/local/mongo-cluster-sharding/shards/node6/data/db" }, systemLog: { destination: "file", logAppend: true, path: "/usr/local/mongo-cluster-sharding/shards/node6/log/mongodb.log" } }
2018-02-28T17:11:49.176+0800 W -        [initandlisten] Detected unclean shutdown - /usr/local/mongo-cluster-sharding/shards/node6/data/db/mongod.lock is not empty.
2018-02-28T17:11:49.177+0800 I -        [initandlisten] Detected data files in /usr/local/mongo-cluster-sharding/shards/node6/data/db created by the 'wiredTiger' storage engine, so setting the active storage engine to 'wiredTiger'.
2018-02-28T17:11:49.177+0800 W STORAGE  [initandlisten] Recovering data from the last clean checkpoint.
2018-02-28T17:11:49.177+0800 I STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=3584M,session_max=20000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000),checkpoint=(wait=60,log_size=2GB),statistics_log=(wait=0),
2018-02-28T17:11:50.018+0800 I STORAGE  [initandlisten] Starting WiredTigerRecordStoreThread local.oplog.rs
2018-02-28T17:11:50.018+0800 I STORAGE  [initandlisten] The size storer reports that the oplog contains 948 records totaling to 91338 bytes
2018-02-28T17:11:50.018+0800 I STORAGE  [initandlisten] Scanning the oplog to determine where to place markers for truncation
2018-02-28T17:11:50.130+0800 I CONTROL  [initandlisten] 
2018-02-28T17:11:50.130+0800 I CONTROL  [initandlisten] ** WARNING: Access control is not enabled for the database.
2018-02-28T17:11:50.130+0800 I CONTROL  [initandlisten] **          Read and write access to data and configuration is unrestricted.
2018-02-28T17:11:50.130+0800 I CONTROL  [initandlisten] 
2018-02-28T17:11:50.130+0800 I CONTROL  [initandlisten] 
2018-02-28T17:11:50.130+0800 I CONTROL  [initandlisten] ** WARNING: soft rlimits too low. Number of files is 256, should be at least 1000
2018-02-28T17:11:50.167+0800 W SHARDING [initandlisten] Not started with --shardsvr, but a shardIdentity document was found on disk in admin.system.version: { _id: "shardIdentity", clusterId: ObjectId('5a9649989ac5bc9267871b97'), shardName: "set2", configsvrConnectionString: "configset/127.0.0.1:28001,127.0.0.1:28002,127.0.0.1:28003" }
2018-02-28T17:11:50.210+0800 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/usr/local/mongo-cluster-sharding/shards/node6/data/db/diagnostic.data'
2018-02-28T17:11:50.210+0800 I NETWORK  [thread1] waiting for connections on port 27006
2018-02-28T17:11:50.213+0800 I REPL     [replExecDBWorker-1] New replica set config in use: { _id: "set2", version: 1, protocolVersion: 1, members: [ { _id: 1, host: "127.0.0.1:27004", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "127.0.0.1:27005", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 3, host: "127.0.0.1:27006", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: 60000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('5a96467f437d9057b78a7f9f') } }
2018-02-28T17:11:50.213+0800 I REPL     [replExecDBWorker-1] This node is 127.0.0.1:27006 in the config
2018-02-28T17:11:50.213+0800 I REPL     [replExecDBWorker-1] transition to STARTUP2
2018-02-28T17:11:50.213+0800 I REPL     [replExecDBWorker-1] Starting replication storage threads
2018-02-28T17:11:50.213+0800 I REPL     [replExecDBWorker-1] Starting replication fetcher thread
2018-02-28T17:11:50.213+0800 I REPL     [replExecDBWorker-1] Starting replication applier thread
2018-02-28T17:11:50.213+0800 I REPL     [replExecDBWorker-1] Starting replication reporter thread
2018-02-28T17:11:50.213+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T17:11:50.214+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27005
2018-02-28T17:11:50.214+0800 I REPL     [rsSync] transition to RECOVERING
2018-02-28T17:11:50.214+0800 I REPL     [rsSync] transition to SECONDARY
2018-02-28T17:11:50.214+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27004, took 1ms (1 connections now open to 127.0.0.1:27004)
2018-02-28T17:11:50.214+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27005, took 1ms (1 connections now open to 127.0.0.1:27005)
2018-02-28T17:11:50.215+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state SECONDARY
2018-02-28T17:11:50.215+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27005 is now in state SECONDARY
2018-02-28T17:11:50.272+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63657 #1 (1 connection now open)
2018-02-28T17:11:50.272+0800 I NETWORK  [conn1] received client metadata from 127.0.0.1:63657 conn1: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:11:50.287+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63663 #2 (2 connections now open)
2018-02-28T17:11:50.287+0800 I NETWORK  [conn2] received client metadata from 127.0.0.1:63663 conn2: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:11:50.290+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63658 #3 (3 connections now open)
2018-02-28T17:11:50.291+0800 I NETWORK  [conn3] received client metadata from 127.0.0.1:63658 conn3: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:11:50.576+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63652 #4 (4 connections now open)
2018-02-28T17:11:50.576+0800 I NETWORK  [conn4] received client metadata from 127.0.0.1:63652 conn4: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:11:55.220+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state PRIMARY
2018-02-28T17:11:55.232+0800 I REPL     [rsBackgroundSync] sync source candidate: 127.0.0.1:27005
2018-02-28T17:11:55.232+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27005
2018-02-28T17:11:55.233+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27005, took 1ms (1 connections now open to 127.0.0.1:27005)
2018-02-28T17:11:55.233+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27005
